DRUG_NAME,ModelID,COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,LN_IC50
Telomerase Inhibitor IX,ACH-000358,688027,NCI-H69,SCLC,-0.472161
Telomerase Inhibitor IX,ACH-000359,908131,MG-63,UNCLASSIFIED,0.229006
Telomerase Inhibitor IX,ACH-000360,908442,NCI-H508,COREAD,2.596428
Telomerase Inhibitor IX,ACH-000361,909719,SK-HEP-1,LIHC,0.304709
Telomerase Inhibitor IX,ACH-000362,1330947,MOLM-13,LAML,-0.929681
Telomerase Inhibitor IX,ACH-000363,753612,SK-MM-2,MM,1.852128
Telomerase Inhibitor IX,ACH-000364,909776,U-2-OS,UNCLASSIFIED,1.0445
Telomerase Inhibitor IX,ACH-000365,1331035,SU-DHL-4,DLBC,-0.464587
Telomerase Inhibitor IX,ACH-000366,688086,SK-N-DZ,NB,-0.226285
Telomerase Inhibitor IX,ACH-000367,905941,NCI-H226,LUSC,5.434158
Telomerase Inhibitor IX,ACH-000369,1330948,MOLM-16,LAML,-0.736567
Telomerase Inhibitor IX,ACH-000371,910861,RL,DLBC,-0.44035
Telomerase Inhibitor IX,ACH-000372,909251,P12-ICHIKAWA,ALL,-1.06026
Telomerase Inhibitor IX,ACH-000373,909722,SKM-1,UNCLASSIFIED,-0.055708
Telomerase Inhibitor IX,ACH-000374,749710,HCC1143,BRCA,1.340521
Telomerase Inhibitor IX,ACH-000375,907298,G-402,UNCLASSIFIED,-1.161632
Telomerase Inhibitor IX,ACH-000376,905985,SF295,GBM,0.703306
Telomerase Inhibitor IX,ACH-000378,1240191,NCI-H647,UNCLASSIFIED,0.724018
Telomerase Inhibitor IX,ACH-000379,1298350,NCI-H1781,LUAD,1.295612
Telomerase Inhibitor IX,ACH-000380,907281,KMS-12-BM,MM,-0.314042
Telomerase Inhibitor IX,ACH-000381,909761,T84,COREAD,0.869305
Telomerase Inhibitor IX,ACH-000383,910549,OE33,ESCA,0.495339
Telomerase Inhibitor IX,ACH-000384,687457,SW780,BLCA,0.834986
Telomerase Inhibitor IX,ACH-000386,907278,KG-1,LAML,0.830142
Telomerase Inhibitor IX,ACH-000389,907042,H4,LGG,-1.160763
Telomerase Inhibitor IX,ACH-000391,908134,MHH-ES-1,UNCLASSIFIED,1.666853
Telomerase Inhibitor IX,ACH-000392,687777,Calu-3,LUAD,2.380029
Telomerase Inhibitor IX,ACH-000394,908480,NCI-H2081,SCLC,0.220334
Telomerase Inhibitor IX,ACH-000395,908443,NCI-H520,LUSC,0.709215
Telomerase Inhibitor IX,ACH-000396,753566,J82,BLCA,2.188029
Telomerase Inhibitor IX,ACH-000399,908481,NCI-H2196,SCLC,0.997885
Telomerase Inhibitor IX,ACH-000400,909718,SK-CO-1,COREAD,1.939678
Telomerase Inhibitor IX,ACH-000401,906813,COLO-800,SKCM,0.572492
Telomerase Inhibitor IX,ACH-000403,908457,NCI-H747,COREAD,0.00053
Telomerase Inhibitor IX,ACH-000408,735784,TE-5,ESCA,2.156238
Telomerase Inhibitor IX,ACH-000410,909707,Saos-2,UNCLASSIFIED,1.00819
Telomerase Inhibitor IX,ACH-000411,910922,769-P,KIRC,1.717079
Telomerase Inhibitor IX,ACH-000414,1240185,NCI-H1944,LUAD,2.383183
Telomerase Inhibitor IX,ACH-000416,910399,NCI-H838,LUAD,1.013319
Telomerase Inhibitor IX,ACH-000417,925347,PANC-08-13,PAAD,3.47773
Telomerase Inhibitor IX,ACH-000420,909738,SNU-449,LIHC,0.263865
Telomerase Inhibitor IX,ACH-000421,909755,SW837,COREAD,1.711377
Telomerase Inhibitor IX,ACH-000423,909724,SK-MEL-3,SKCM,0.541261
Telomerase Inhibitor IX,ACH-000424,1240221,TC-71,UNCLASSIFIED,1.186121
Telomerase Inhibitor IX,ACH-000425,905976,UACC-62,SKCM,-0.613028
Telomerase Inhibitor IX,ACH-000427,908461,NCI-N87,STAD,1.79335
Telomerase Inhibitor IX,ACH-000428,905981,U031,KIRC,0.206508
Telomerase Inhibitor IX,ACH-000429,910920,A704,KIRC,1.227544
Telomerase Inhibitor IX,ACH-000430,909774,TYK-nu,UNCLASSIFIED,0.223738
Telomerase Inhibitor IX,ACH-000431,688006,NCI-H1694,SCLC,-0.246627
Telomerase Inhibitor IX,ACH-000432,910710,BV-173,LCML,-0.119591
Telomerase Inhibitor IX,ACH-000433,905963,CAKI-1,KIRC,1.590443
Telomerase Inhibitor IX,ACH-000434,1240184,NCI-H1915,UNCLASSIFIED,0.622101
Telomerase Inhibitor IX,ACH-000437,909745,SW1088,GBM,0.204739
Telomerase Inhibitor IX,ACH-000438,724863,LU-65,UNCLASSIFIED,0.099799
Telomerase Inhibitor IX,ACH-000439,1330942,ME-1,LAML,0.698511
Telomerase Inhibitor IX,ACH-000440,910703,CA46,UNCLASSIFIED,0.648766
Telomerase Inhibitor IX,ACH-000441,909713,SH-4,SKCM,0.654996
Telomerase Inhibitor IX,ACH-000442,1298538,RERF-LC-Sq1,LUSC,2.29098
Telomerase Inhibitor IX,ACH-000443,1240199,OVKATE,OV,6.09302
Telomerase Inhibitor IX,ACH-000447,687816,NCI-H2228,LUAD,2.441482
Telomerase Inhibitor IX,ACH-000448,908473,NCI-H1666,LUAD,2.288889
Telomerase Inhibitor IX,ACH-000449,908127,MES-SA,UNCLASSIFIED,0.558214
Telomerase Inhibitor IX,ACH-000450,908124,MEL-HO,SKCM,1.320101
Telomerase Inhibitor IX,ACH-000451,687812,NCI-H2085,LUAD,0.663968
Telomerase Inhibitor IX,ACH-000452,753623,TE-8,ESCA,0.577117
Telomerase Inhibitor IX,ACH-000456,924104,B-CPAP,THCA,0.350476
Telomerase Inhibitor IX,ACH-000457,910952,CAL-54,KIRC,-0.479673
Telomerase Inhibitor IX,ACH-000463,905943,NCI-H460,UNCLASSIFIED,0.608974
Telomerase Inhibitor IX,ACH-000464,910943,CAS-1,GBM,0.874076
Telomerase Inhibitor IX,ACH-000465,909723,SK-MEL-1,SKCM,0.550446
Telomerase Inhibitor IX,ACH-000469,909905,YH-13,GBM,-0.84475
Telomerase Inhibitor IX,ACH-000470,909748,SW1463,COREAD,2.109516
Telomerase Inhibitor IX,ACH-000472,753562,HSC-2,HNSC,-0.514624
Telomerase Inhibitor IX,ACH-000473,909704,RT-112,BLCA,1.293545
Telomerase Inhibitor IX,ACH-000475,1298146,huH-1,LIHC,3.204704
Telomerase Inhibitor IX,ACH-000476,1240158,JHH-4,LIHC,1.505778
Telomerase Inhibitor IX,ACH-000478,909736,SNU-387,LIHC,1.758231
Telomerase Inhibitor IX,ACH-000480,907071,HuH-7,LIHC,1.668041
Telomerase Inhibitor IX,ACH-000481,687815,NCI-H2170,LUSC,0.447449
Telomerase Inhibitor IX,ACH-000482,1298537,RERF-LC-KJ,LUAD,1.618025
Telomerase Inhibitor IX,ACH-000484,1240224,VMRC-RCW,KIRC,1.91624
Telomerase Inhibitor IX,ACH-000486,907312,KU-19-19,BLCA,-0.617733
Telomerase Inhibitor IX,ACH-000488,946354,TE-11,ESCA,0.544045
Telomerase Inhibitor IX,ACH-000489,909746,SW1116,COREAD,2.333503
Telomerase Inhibitor IX,ACH-000491,908458,NCI-H716,COREAD,0.725709
Telomerase Inhibitor IX,ACH-000493,909737,SNU-423,LIHC,1.177471
Telomerase Inhibitor IX,ACH-000496,724868,NCI-H1792,LUAD,0.255175
Telomerase Inhibitor IX,ACH-000501,907792,LS-123,COREAD,2.133225
Telomerase Inhibitor IX,ACH-000504,905982,SNB75,GBM,1.291022
Telomerase Inhibitor IX,ACH-000505,1298539,RKN,UNCLASSIFIED,1.237737
Telomerase Inhibitor IX,ACH-000506,910899,NCI-H146,SCLC,0.397412
Telomerase Inhibitor IX,ACH-000508,906808,COR-L88,SCLC,0.357092
Telomerase Inhibitor IX,ACH-000510,724831,NCI-H1299,UNCLASSIFIED,0.218691
Telomerase Inhibitor IX,ACH-000514,687997,NCI-H1092,SCLC,1.725114
Telomerase Inhibitor IX,ACH-000515,1303901,HCC-33,SCLC,0.227266
Telomerase Inhibitor IX,ACH-000516,1290765,CAL-78,UNCLASSIFIED,2.256201
Telomerase Inhibitor IX,ACH-000518,753541,CAL-33,HNSC,0.37674
Telomerase Inhibitor IX,ACH-000521,722045,NCI-H2030,LUAD,0.570502
Telomerase Inhibitor IX,ACH-000522,724838,UM-UC-3,BLCA,0.036754
Telomerase Inhibitor IX,ACH-000524,909975,KURAMOCHI,UNCLASSIFIED,2.493781
Telomerase Inhibitor IX,ACH-000525,688015,NCI-H2171,SCLC,-0.330032
Telomerase Inhibitor IX,ACH-000527,1240198,OVISE,OV,1.228758
Telomerase Inhibitor IX,ACH-000528,906791,ABC-1,LUAD,0.58375
Telomerase Inhibitor IX,ACH-000530,687983,DMS-114,SCLC,-0.443652
Telomerase Inhibitor IX,ACH-000532,1660035,SNU-61,COREAD,4.918197
Telomerase Inhibitor IX,ACH-000534,1331050,WSU-DLCL2,DLBC,-0.449177
Telomerase Inhibitor IX,ACH-000535,906693,BxPC-3,PAAD,2.333223
Telomerase Inhibitor IX,ACH-000536,906801,BT-20,BRCA,1.69665
Telomerase Inhibitor IX,ACH-000538,907073,HuTu-80,UNCLASSIFIED,-1.444659
Telomerase Inhibitor IX,ACH-000544,1298359,OE21,ESCA,0.727548
Telomerase Inhibitor IX,ACH-000546,907062,HSC-4,HNSC,0.36649
Telomerase Inhibitor IX,ACH-000547,907065,HT-1197,BLCA,2.900921
Telomerase Inhibitor IX,ACH-000548,753535,BHY,HNSC,1.054238
Telomerase Inhibitor IX,ACH-000551,905940,K-562,LCML,-0.221758
Telomerase Inhibitor IX,ACH-000552,905939,HT-29,COREAD,1.256252
Telomerase Inhibitor IX,ACH-000554,909778,UACC-893,BRCA,1.821831
Telomerase Inhibitor IX,ACH-000555,905948,A498,KIRC,1.307019
Telomerase Inhibitor IX,ACH-000556,930297,SiHa,CESC,1.211233
Telomerase Inhibitor IX,ACH-000558,687563,A172,GBM,0.494554
Telomerase Inhibitor IX,ACH-000559,1240182,NCI-H1836,SCLC,1.669577
Telomerase Inhibitor IX,ACH-000560,906848,ECC10,UNCLASSIFIED,-0.315331
Telomerase Inhibitor IX,ACH-000561,1299064,T-T,ESCA,-0.47729
Telomerase Inhibitor IX,ACH-000562,1290908,HCC-78,LUAD,0.05935
Telomerase Inhibitor IX,ACH-000563,753554,EBC-1,LUSC,0.402894
Telomerase Inhibitor IX,ACH-000565,909263,RCM-1,COREAD,0.919877
Telomerase Inhibitor IX,ACH-000566,909749,SW1710,BLCA,1.178974
Telomerase Inhibitor IX,ACH-000567,910906,ST486,UNCLASSIFIED,-1.10531
Telomerase Inhibitor IX,ACH-000568,910910,UACC-812,BRCA,2.086371
Telomerase Inhibitor IX,ACH-000569,907173,IST-MES1,MESO,2.48563
Telomerase Inhibitor IX,ACH-000570,687592,YKG-1,GBM,0.535765
Telomerase Inhibitor IX,ACH-000571,687586,T98G,GBM,0.995124
Telomerase Inhibitor IX,ACH-000572,906865,G-361,SKCM,0.592297
Telomerase Inhibitor IX,ACH-000573,1240172,MDA-MB-436,BRCA,0.278131
Telomerase Inhibitor IX,ACH-000574,1240129,FU-OV-1,OV,1.067467
Telomerase Inhibitor IX,ACH-000577,1240157,JHH-2,LIHC,1.528932
Telomerase Inhibitor IX,ACH-000579,905977,UACC-257,SKCM,1.244073
Telomerase Inhibitor IX,ACH-000580,906830,C32,SKCM,0.468451
Telomerase Inhibitor IX,ACH-000581,908446,SNU-16,STAD,0.725467
Telomerase Inhibitor IX,ACH-000583,907799,MC116,DLBC,-0.488876
Telomerase Inhibitor IX,ACH-000584,1480359,JHOS-4,OV,-0.141578
Telomerase Inhibitor IX,ACH-000585,753556,EPLC-272H,LUSC,1.054397
Telomerase Inhibitor IX,ACH-000586,1330972,NCI-H1876,SCLC,-1.009375
Telomerase Inhibitor IX,ACH-000587,924244,NCI-H1975,LUAD,1.466831
Telomerase Inhibitor IX,ACH-000589,687794,NCI-H1437,LUAD,2.035968
Telomerase Inhibitor IX,ACH-000595,1240169,LN-229,GBM,1.431501
Telomerase Inhibitor IX,ACH-000596,946361,LCLC-97TM1,UNCLASSIFIED,0.715414
Telomerase Inhibitor IX,ACH-000599,1298526,PA-TU-8902,PAAD,1.210376
Telomerase Inhibitor IX,ACH-000601,724870,MIA-PaCa-2,PAAD,-0.28132
Telomerase Inhibitor IX,ACH-000603,753534,BEN,UNCLASSIFIED,0.219566
Telomerase Inhibitor IX,ACH-000605,946355,TE-6,ESCA,0.375266
Telomerase Inhibitor IX,ACH-000607,1240166,KYM-1,UNCLASSIFIED,-0.534865
Telomerase Inhibitor IX,ACH-000609,909712,SF126,GBM,0.520081
Telomerase Inhibitor IX,ACH-000610,688018,NCI-H2227,SCLC,0.413832
Telomerase Inhibitor IX,ACH-000611,1331037,SU-DHL-6,DLBC,-1.85406
Telomerase Inhibitor IX,ACH-000613,907060,HOS,UNCLASSIFIED,-0.839047
Telomerase Inhibitor IX,ACH-000614,909706,RVH-421,SKCM,2.184861
Telomerase Inhibitor IX,ACH-000615,905954,SK-MEL-28,SKCM,0.795523
Telomerase Inhibitor IX,ACH-000616,1240151,Hs-746T,STAD,2.016582
Telomerase Inhibitor IX,ACH-000617,905990,OVCAR-4,OV,1.609116
Telomerase Inhibitor IX,ACH-000619,1240207,PE-CA-PJ15,HNSC,0.53356
Telomerase Inhibitor IX,ACH-000620,1298151,JHH-1,LIHC,0.642591
Telomerase Inhibitor IX,ACH-000621,925338,MDA-MB-157,BRCA,0.760811
Telomerase Inhibitor IX,ACH-000622,907282,KNS-42,LGG,1.38841
Telomerase Inhibitor IX,ACH-000624,907047,HCC1806,UNCLASSIFIED,-0.853878
Telomerase Inhibitor IX,ACH-000625,1240147,Hep3B2-1-7,LIHC,0.80191
Telomerase Inhibitor IX,ACH-000626,753615,U-266,MM,-0.400902
Telomerase Inhibitor IX,ACH-000627,753586,LCLC-103H,UNCLASSIFIED,1.012531
Telomerase Inhibitor IX,ACH-000628,908459,NCI-H596,UNCLASSIFIED,4.438336
Telomerase Inhibitor IX,ACH-000631,907313,KS-1,GBM,0.677339
Telomerase Inhibitor IX,ACH-000633,1290806,FU97,STAD,0.395394
Telomerase Inhibitor IX,ACH-000636,909702,RPMI-8402,ALL,-0.326287
Telomerase Inhibitor IX,ACH-000637,753575,KYSE-520,ESCA,2.22913
Telomerase Inhibitor IX,ACH-000638,908460,NCI-H441,LUAD,4.68657
Telomerase Inhibitor IX,ACH-000639,1240189,NCI-H211,SCLC,-1.324015
Telomerase Inhibitor IX,ACH-000640,909727,SK-MEL-31,SKCM,1.676784
Telomerase Inhibitor IX,ACH-000643,1290922,HDQ-P1,BRCA,0.220129
Telomerase Inhibitor IX,ACH-000644,687448,COLO-829,SKCM,2.454095
Telomerase Inhibitor IX,ACH-000647,753621,TE-1,ESCA,0.690018
Telomerase Inhibitor IX,ACH-000648,908470,NCI-H28,MESO,3.668451
Telomerase Inhibitor IX,ACH-000649,905947,786-0,KIRC,-0.438091
Telomerase Inhibitor IX,ACH-000650,1240153,IGR-37,SKCM,0.665742
Telomerase Inhibitor IX,ACH-000651,905962,SW620,COREAD,0.322073
Telomerase Inhibitor IX,ACH-000652,1240219,SUIT-2,PAAD,4.27208
Telomerase Inhibitor IX,ACH-000653,1327766,JJN-3,MM,-0.241452
Telomerase Inhibitor IX,ACH-000654,909262,Raji,UNCLASSIFIED,-0.364108
Telomerase Inhibitor IX,ACH-000655,905986,SF268,GBM,1.147787
Telomerase Inhibitor IX,ACH-000656,1331038,SU-DHL-8,DLBC,-0.756221
Telomerase Inhibitor IX,ACH-000657,906804,A2780,UNCLASSIFIED,-1.134697
Telomerase Inhibitor IX,ACH-000660,1331036,SU-DHL-5,DLBC,-2.248804
Telomerase Inhibitor IX,ACH-000662,687780,COR-L23,UNCLASSIFIED,0.20145
Telomerase Inhibitor IX,ACH-000663,1298365,OVTOKO,OV,0.826499
Telomerase Inhibitor IX,ACH-000664,909742,SU-DHL-1,UNCLASSIFIED,-0.20513
Telomerase Inhibitor IX,ACH-000665,909728,SK-MES-1,LUSC,1.572135
Telomerase Inhibitor IX,ACH-000666,724866,NCI-H1355,LUAD,1.139136
Telomerase Inhibitor IX,ACH-000667,1240145,HCC-44,LUAD,0.198119
Telomerase Inhibitor IX,ACH-000668,907048,HCC70,BRCA,1.517718
Telomerase Inhibitor IX,ACH-000670,713880,SBC-5,SCLC,1.076646
Telomerase Inhibitor IX,ACH-000672,910779,IA-LM,UNCLASSIFIED,1.07962
Telomerase Inhibitor IX,ACH-000674,1298357,NUGC-4,STAD,3.033626
Telomerase Inhibitor IX,ACH-000675,722058,NCI-H1734,LUAD,0.639083
Telomerase Inhibitor IX,ACH-000677,724878,SW1573,LUAD,2.990436
Telomerase Inhibitor IX,ACH-000678,924250,MKN7,STAD,2.332592
Telomerase Inhibitor IX,ACH-000679,910079,OE19,ESCA,0.403826
Telomerase Inhibitor IX,ACH-000680,909757,SW948,COREAD,2.528158
Telomerase Inhibitor IX,ACH-000681,905949,A549,LUAD,-0.214112
Telomerase Inhibitor IX,ACH-000684,1298168,KMRC-1,KIRC,-0.321437
Telomerase Inhibitor IX,ACH-000688,1480360,OV-7,OV,-0.134964
Telomerase Inhibitor IX,ACH-000691,749715,HCC2157,BRCA,0.488167
Telomerase Inhibitor IX,ACH-000693,907318,KYSE-180,ESCA,-0.004186
Telomerase Inhibitor IX,ACH-000694,946353,TE-9,ESCA,0.691769
Telomerase Inhibitor IX,ACH-000696,905991,OVCAR-8,OV,-0.823609
Telomerase Inhibitor IX,ACH-000697,910935,A3-KAW,DLBC,-1.55389
Telomerase Inhibitor IX,ACH-000698,907295,DMS-53,SCLC,0.95136
Telomerase Inhibitor IX,ACH-000699,749712,HCC1395,BRCA,1.114327
Telomerase Inhibitor IX,ACH-000702,1330935,L-1236,UNCLASSIFIED,-1.66726
Telomerase Inhibitor IX,ACH-000703,753551,DMS-79,SCLC,0.898196
Telomerase Inhibitor IX,ACH-000704,910548,OAW-42,OV,2.218299
Telomerase Inhibitor IX,ACH-000706,905970,EKVX,LUAD,1.01268
Telomerase Inhibitor IX,ACH-000708,1659929,SNU-283,,2.357732
Telomerase Inhibitor IX,ACH-000711,1298157,JIMT-1,BRCA,2.081564
Telomerase Inhibitor IX,ACH-000713,906825,Caov-3,OV,1.182189
Telomerase Inhibitor IX,ACH-000714,1659817,KMS-11,MM,0.078357
Telomerase Inhibitor IX,ACH-000716,1240223,TT2609-C02,THCA,3.668516
Telomerase Inhibitor IX,ACH-000717,906817,COLO-680N,ESCA,2.64929
Telomerase Inhibitor IX,ACH-000718,724874,NCI-H2291,LUAD,2.616072
Telomerase Inhibitor IX,ACH-000719,909699,RMG-I,UNCLASSIFIED,1.216987
Telomerase Inhibitor IX,ACH-000720,687459,TCCSUP,BLCA,1.728498
Telomerase Inhibitor IX,ACH-000722,910905,SNU-C1,COREAD,4.373841
Telomerase Inhibitor IX,ACH-000724,907066,HT-1376,BLCA,1.533299
Telomerase Inhibitor IX,ACH-000727,1330973,NCI-H2066,SCLC,4.112523
Telomerase Inhibitor IX,ACH-000729,688010,NCI-H1963,SCLC,-1.601142
Telomerase Inhibitor IX,ACH-000730,905956,SK-MEL-5,SKCM,0.460361
Telomerase Inhibitor IX,ACH-000733,687807,NCI-H1838,LUAD,2.880213
Telomerase Inhibitor IX,ACH-000738,687568,GB-1,GBM,0.993186
Telomerase Inhibitor IX,ACH-000740,906794,A253,UNCLASSIFIED,0.796428
Telomerase Inhibitor IX,ACH-000744,687798,NCI-H1623,LUAD,2.003214
Telomerase Inhibitor IX,ACH-000745,1330950,MOLP-8,MM,-0.404574
Telomerase Inhibitor IX,ACH-000747,908474,NCI-H1703,UNCLASSIFIED,-0.094268
Telomerase Inhibitor IX,ACH-000748,909717,SJSA-1,UNCLASSIFIED,0.22718
Telomerase Inhibitor IX,ACH-000749,687985,DMS-273,SCLC,-0.28583
Telomerase Inhibitor IX,ACH-000750,905974,LOXIMVI,SKCM,-0.250239
Telomerase Inhibitor IX,ACH-000751,1330985,OCI-M1,LAML,-0.068141
Telomerase Inhibitor IX,ACH-000752,1240186,NCI-H196,SCLC,2.234275
Telomerase Inhibitor IX,ACH-000754,907322,L-428,UNCLASSIFIED,0.453459
Telomerase Inhibitor IX,ACH-000755,749716,HCC2218,BRCA,1.166453
Telomerase Inhibitor IX,ACH-000756,906871,GI-1,LGG,-0.145645
Telomerase Inhibitor IX,ACH-000757,910851,A427,UNCLASSIFIED,-0.118409
Telomerase Inhibitor IX,ACH-000759,908120,MDA-MB-175-VII,BRCA,-0.647673
Telomerase Inhibitor IX,ACH-000763,1659818,MM1S,MM,0.222157
Telomerase Inhibitor IX,ACH-000766,687799,NCI-H1648,LUAD,0.125398
Telomerase Inhibitor IX,ACH-000767,688025,NCI-H526,SCLC,-0.415751
Telomerase Inhibitor IX,ACH-000768,905960,MDA-MB-231,BRCA,-0.454708
Telomerase Inhibitor IX,ACH-000769,687787,LK-2,LUSC,0.807484
Telomerase Inhibitor IX,ACH-000770,909253,P31-FUJ,LAML,1.957406
Telomerase Inhibitor IX,ACH-000772,924248,TE-441-T,UNCLASSIFIED,-0.260082
Telomerase Inhibitor IX,ACH-000775,724855,NCI-H727,UNCLASSIFIED,1.886598
Telomerase Inhibitor IX,ACH-000776,909248,ONS-76,MB,-0.021764
Telomerase Inhibitor IX,ACH-000778,907061,HSC-3,HNSC,-0.291488
Telomerase Inhibitor IX,ACH-000780,908468,NCI-H1105,SCLC,1.697958
Telomerase Inhibitor IX,ACH-000781,1240187,NCI-H2023,LUAD,0.99115
Telomerase Inhibitor IX,ACH-000783,946382,CAMA-1,BRCA,-0.136087
Telomerase Inhibitor IX,ACH-000784,753576,KYSE-70,ESCA,2.121627
Telomerase Inhibitor IX,ACH-000786,906831,Daudi,UNCLASSIFIED,0.313228
Telomerase Inhibitor IX,ACH-000787,753592,LXF-289,LUAD,0.124013
Telomerase Inhibitor IX,ACH-000788,906792,A2058,SKCM,-0.252505
Telomerase Inhibitor IX,ACH-000789,925341,NCI-H810,UNCLASSIFIED,-0.616201
Telomerase Inhibitor IX,ACH-000790,724872,SHP-77,SCLC,-1.495493
Telomerase Inhibitor IX,ACH-000792,910698,BFTC-909,KIRC,-0.219132
Telomerase Inhibitor IX,ACH-000793,907276,KATOIII,STAD,2.161068
Telomerase Inhibitor IX,ACH-000794,1240121,BICR22,HNSC,-1.066729
Telomerase Inhibitor IX,ACH-000795,908146,MOLT-13,ALL,0.717691
Telomerase Inhibitor IX,ACH-000800,688023,NCI-H446,SCLC,-0.689984
Telomerase Inhibitor IX,ACH-000802,910926,BFTC-905,BLCA,-0.789668
Telomerase Inhibitor IX,ACH-000803,910692,COLO-668,SCLC,0.95101
Telomerase Inhibitor IX,ACH-000804,949179,NB1,NB,-0.740485
Telomerase Inhibitor IX,ACH-000805,906818,COLO-679,SKCM,-0.08486
Telomerase Inhibitor IX,ACH-000806,907323,L-540,UNCLASSIFIED,-0.941647
Telomerase Inhibitor IX,ACH-000809,753574,KYSE-410,ESCA,2.127071
Telomerase Inhibitor IX,ACH-000810,909726,SK-MEL-30,SKCM,1.177247
Telomerase Inhibitor IX,ACH-000811,905959,SK-OV-3,OV,2.062487
Telomerase Inhibitor IX,ACH-000812,1240125,COLO-783,SKCM,1.230574
Telomerase Inhibitor IX,ACH-000814,1298144,Hs-939-T,SKCM,-0.515905
Telomerase Inhibitor IX,ACH-000815,909976,KM-H2,UNCLASSIFIED,0.382103
Telomerase Inhibitor IX,ACH-000816,908483,NCI-H524,SCLC,-0.932936
Telomerase Inhibitor IX,ACH-000817,905964,RPMI-8226,MM,0.202464
Telomerase Inhibitor IX,ACH-000818,949093,BT-483,BRCA,3.186946
Telomerase Inhibitor IX,ACH-000819,1240168,LN-18,GBM,0.044501
Telomerase Inhibitor IX,ACH-000821,1297447,EJM,MM,0.476058
Telomerase Inhibitor IX,ACH-000822,909725,SK-MEL-24,SKCM,2.649506
Telomerase Inhibitor IX,ACH-000823,753573,KYSE-140,ESCA,0.148832
Telomerase Inhibitor IX,ACH-000824,907321,KYSE-510,ESCA,0.826695
Telomerase Inhibitor IX,ACH-000825,905973,HOP-92,UNCLASSIFIED,0.662532
Telomerase Inhibitor IX,ACH-000826,753540,CAL-12T,UNCLASSIFIED,1.734495
Telomerase Inhibitor IX,ACH-000827,1299081,WM793B,SKCM,-0.808922
Telomerase Inhibitor IX,ACH-000828,909907,ZR-75-30,BRCA,3.050474
Telomerase Inhibitor IX,ACH-000830,908469,NCI-H1436,SCLC,1.185848
Telomerase Inhibitor IX,ACH-000832,910916,CAL-27,HNSC,-0.621891
Telomerase Inhibitor IX,ACH-000835,906999,GCT,UNCLASSIFIED,1.508086
Telomerase Inhibitor IX,ACH-000838,1295741,AMO-1,MM,-0.569254
Telomerase Inhibitor IX,ACH-000840,1240144,HCC-366,UNCLASSIFIED,2.779095
Telomerase Inhibitor IX,ACH-000841,724834,NCI-H2087,LUAD,1.351985
Telomerase Inhibitor IX,ACH-000843,1240142,HARA,LUSC,-0.442109
Telomerase Inhibitor IX,ACH-000846,906863,FADU,HNSC,0.318032
Telomerase Inhibitor IX,ACH-000847,907055,HGC-27,STAD,-0.675366
Telomerase Inhibitor IX,ACH-000848,1240160,JHH-7,LIHC,2.341749
Telomerase Inhibitor IX,ACH-000849,908123,MDA-MB-468,BRCA,0.375909
Telomerase Inhibitor IX,ACH-000852,1298347,NCI-H1435,LUAD,2.832613
Telomerase Inhibitor IX,ACH-000853,687829,NCI-H661,UNCLASSIFIED,0.259189
Telomerase Inhibitor IX,ACH-000855,907317,KYSE-150,ESCA,0.372129
Telomerase Inhibitor IX,ACH-000856,910927,CAL-51,BRCA,-0.303608
Telomerase Inhibitor IX,ACH-000857,910852,CAL-85-1,BRCA,0.446924
Telomerase Inhibitor IX,ACH-000858,753569,KNS-62,LUSC,0.780071
Telomerase Inhibitor IX,ACH-000859,749709,HCC1954,BRCA,2.405139
Telomerase Inhibitor IX,ACH-000860,908465,NCI-H358,LUAD,1.323566
Telomerase Inhibitor IX,ACH-000861,905972,HOP-62,LUAD,0.165895
Telomerase Inhibitor IX,ACH-000863,906835,DBTRG-05MG,GBM,2.560241
Telomerase Inhibitor IX,ACH-000864,910691,COLO-684,UCEC,-0.532805
Telomerase Inhibitor IX,ACH-000865,907320,KYSE-450,ESCA,-0.514942
Telomerase Inhibitor IX,ACH-000866,687995,NCI-H1048,SCLC,0.466964
Telomerase Inhibitor IX,ACH-000867,687596,ChaGo-K-1,UNCLASSIFIED,1.452665
Telomerase Inhibitor IX,ACH-000869,1298348,NCI-H1568,LUAD,1.194803
Telomerase Inhibitor IX,ACH-000871,753605,NCI-H510A,SCLC,1.550339
Telomerase Inhibitor IX,ACH-000873,907319,KYSE-270,ESCA,-0.083401
Telomerase Inhibitor IX,ACH-000874,909703,RS4-11,ALL,-0.088282
Telomerase Inhibitor IX,ACH-000875,687820,NCI-H2347,LUAD,2.561608
Telomerase Inhibitor IX,ACH-000876,924240,MDA-MB-415,BRCA,0.88815
Telomerase Inhibitor IX,ACH-000878,1240143,HCC-15,LUSC,3.706997
Telomerase Inhibitor IX,ACH-000879,908130,MFE-296,UCEC,1.306414
Telomerase Inhibitor IX,ACH-000880,906790,AGS,STAD,0.430945
Telomerase Inhibitor IX,ACH-000881,908125,MEL-JUSO,SKCM,2.538491
Telomerase Inhibitor IX,ACH-000882,907169,IGR-1,SKCM,-0.276636
Telomerase Inhibitor IX,ACH-000883,909750,SW1783,LGG,-1.141129
Telomerase Inhibitor IX,ACH-000885,1240222,TOV-21G,OV,-0.120002
Telomerase Inhibitor IX,ACH-000886,724873,NCI-H2009,LUAD,0.153789
